text,label
ຄູດີຫຼາຍ,positive
ຫ້ອງເຄື່ອງຈັກບໍ່ໄດ້ຕອບສະຫນອງ,negative
ຄູສອນສອນໃຫ້ເຂົ້າໃຈແລະຄວາມຮ້ອນສອນນັກຮຽນ,positive
ດັ່ງນັ້ນ ນັກຮຽນ doubledot ຝຶກອົບຮົມທັກສະໃນການເຮັດວຽກທີມງານແລະຫຼີກເວັ້ນການກະທໍາແລະຮຽນຮູ້ວິທີສະແດງໃຫ້ເຫັນໃນຝູງຊົນ,positive
ມັນເປັນການກະຕຸ້ນໃນການຕິດຕໍ່ພົວພັນກັບນັກຮຽນ,negative
ດັ່ງນັ້ນຈຶ່ງມີພຽງການເຮັດວຽກເພື່ອເຮັດໃຫ້ນັກຮຽນມີຄວາມເຂົ້າໃຈຫຼາຍຂຶ້ນກ່ຽວກັບຄອມພິວເຕີ,negative
ດັ່ງນັ້ນຈຶ່ງມີຄູສອນແບບຈໍາລອງສໍາລັບນັກຮຽນກ່ອນທີ່ພວກເຂົາຈະເລີ່ມຮຽນຮູ້,negative
ບົດຮຽນແມ່ນຍາກເກີນໄປ,negative
ຄູສອນມີຄວາມຈໍາເປັນແລະຄວາມຮູ້ສຶກແລະຄວາມຮູ້ສຶກແລະສອນໃຫ້ເຂົ້າໃຈ,positive
ຫຼືສອນປະສົບການໃນການສໍາພາດຂໍວຽກຂໍທຶນການສຶກສາຂໍເຮັດວຽກ,negative
ຄູຄວນຈະສອນຫຼາຍຂຶ້ນ,negative
ນາງເວົ້າວ່າ ມັນaposs ຍາກທີ່ຈະຟັງແລະສິ່ງທີ່ຮຽນຮູ້ຫນ້ອຍຫນຶ່ງເຮັດໃຫ້ນັກຮຽນສົນໃຈ,negative
ສອນໄດ້ດີຫຼາຍ,positive
ຫວັງວ່ານາງຈະສອນໃຫ້ດີຂຶ້ນ,negative
ຂ້ອຍມັກວິທີສອນ,positive
ຂ້າພະເຈົ້າມີຄວາມສຸກໃນການຝຶກອົບຮົມຂອງບົດຮຽນນີ້,positive
ຂ້າພະເຈົ້າຫວັງວ່າທ່ານຈະຊ່ວຍ,negative
ເພິ່ງພາອາໄສຮູບແຕ້ມທີ່ຂາດ,negative
ດັ່ງນັ້ນ ວິຊາຄະນິດສາດຄວນຈະເພີ່ມການເຮັດວຽກໃນພາສາເຢຍລະມັນຫຼາຍຂຶ້ນ ເພາະໃນຫ້ອງຮຽນການສະແດງແລະພາສາອັງກິດເບິ່ງບໍ່ສະບາຍໃຈຫຼາຍສໍາລັບທ່ານ,negative
ຄູສອນສອນໄວ,negative
ດັ່ງນັ້ນຈຶ່ງມີຫົວຂໍ້ທີ່ແຕກຕ່າງກັນຫຼາຍຂຶ້ນແລະເນື້ອຫາທີ່ແຕກຕ່າງກັນຂອງຫົວຂໍ້ທີ່ຈໍາເປັນຕ້ອງໄດ້ຂຽນ,negative
ນາງ ສອນ ຫລາຍ ເກີນ ໄປ ແລະ ຍິ່ງ ໃຫຍ່ ເກີນ ໄປ ແລະ ນາງ ມັກ ວຽກ ງານ ແລະ ນາງ ກິນ ເຂົ້າ ມື້ ໃດ ມື້ ຫນຶ່ງ ຫລາຍ ເທື່ອ ແລະ ນາງ ພຽງ ແຕ່ ເບິ່ງ ບັນຫາ ທີ່ ຈໍາ ເປັນ,positive
ດັ່ງນັ້ນຈຶ່ງມີຫ້ອງທົດລອງເພື່ອວິເຄາະທິດສະດີທີ່ຮຽນຮູ້ຈາກນັ້ນຈະເຂົ້າໃຈໄດ້ໄວຂຶ້ນແລະຈື່ໄດ້ດົນກວ່າ,negative
ຄູສອນຄວາມຮ້ອນໃນການແລກປ່ຽນແລະແກ້ໄຂຄໍາຖາມຂອງນັກຮຽນ,positive
ຂ້າ ພະ ເຈົ້າ ຄິດ ວ່າ ຄູ ຄວນ ໃຫ້ ນັກ ຮຽນ ວິ ເຄາະ ຫຼາຍ ຂຶ້ນ,negative
ນາງມີຄວາມສຸກຫຼາຍ ແລະ ນາງໄດ້ກ່າວຄໍາປາໄສແລະນາງໄດ້ໂພສຄວາມສຸກ,positive
ແຮງດຶງດູດແລະຄວາມຮ້ອນ,positive
ຄູສອນໃຫ້ລາຍລະອຽດແລະຄວາມຮ້ອນກັບນັກຮຽນ,positive
ຂ້ອຍມີຄວາມສຸກຫຼາຍທີ່ໄດ້ຮຽນຮູ້ຈາກການສອນທີ່ຫນ້າສົນໃຈຂອງນາງ,positive
ງ່າຍດາຍ colonconchinemn,positive
ດັ່ງນັ້ນທ່ານຕ້ອງມີຂັ້ນຕອນການເຮັດວຽກກັບອຸປະກອນທີ່ທັນສະໄຫມ,negative
ດັ່ງນັ້ນມັນຈຶ່ງໄດ້ວາງໄວ້ໄວ,negative
ປົກກະຕິແລ້ວມັນໃຊ້ເວລາ 3negative ນາທີ,negative
ຄູສອນຄວາມຮ້ອນແລະຝາ,positive
ດັ່ງນັ້ນການເຮັດວຽກຫຼາຍຢ່າງແລະຄໍາແນະນໍາທີ່ຖືກຕ້ອງ,positive
ດັ່ງນັ້ນມັນຈຶ່ງຍາກສໍາລັບຂ້ອຍເພາະຄວາມຮູ້ທີ່ສອນຂ້ອຍຮູ້ສຶກຍາກຫຼາຍ,negative
ນາງໄດ້ສອນຄວາມຮູ້ສຶກທີ່ຫນ້າຕື່ນເຕັ້ນຫຼາຍ,positive
ນາງ wzjwzpositive57 ສອນສອງຢ່າງທີ່ຖືກຕ້ອງແລະງ່າຍດາຍຫຼາຍໃນການວິເຄາະບົດຮຽນແລະສົ່ງເອກະສານແລະບົດຮຽນທີ່ເຕັມໄປດ້ວຍແຕ່ນາງສອນໄວຫຼາຍ,positive
ຄູສອນບໍ່ໄດ້ຮູ້ວິທີເຮັດແລະພັກຜ່ອນສອງອາທິດບໍ່ຮູ້ໃນ moodle,negative
ສອນໄດ້ດີ,positive
ສຽງຂອງນາງຖືກ,negative
ຄູມີຄວາມສຸກກັບນັກຮຽນ,positive
ເວລາຂອງການເຮັດວຽກແມ່ນດີ,positive
ຄູສອນສອນແມ່ນດີຫຼາຍແລະກວດສອບຄວາມເປັນຈິງແລະສ່ວນທີ່ຮຽນຮູ້ສາມາດນໍາໃຊ້ໄດ້ໃນຫຼາຍດ້ານແລະບໍ່ມີຫຍັງກ່ຽວກັບເຕັກໂນໂລຊີຂໍ້ມູນ,positive
ນາງໄດ້ສອນດີແລະຄວາມຮ້ອນທີ່ເຂົ້າໃຈໄດ້ດີ,positive
ຄູມີຄວາມກະຕືລືລົ້ນແລະຄວາມກະຕືລືລົ້ນແລະຕອບຄໍາຖາມຂອງນັກຮຽນທີ່ໄດ້ຮັບຂໍ້ມູນເພີ່ມເຕີມເພື່ອຊ່ວຍໃຫ້ນັກຮຽນພະຍາຍາມແລະມີຄວາມຍືນຍົງ,positive
ນາງສະບາຍໃຈ,positive
ການສ້າງຫ້ອງຮຽນທີ່ມ່ວນ,positive
ເວລາໃນຫ້ອງຮຽນແມ່ນຫນ້ອຍ,negative
ຂ້າພະເຈົ້າຂໍຂອບໃຈ,neutral
ມີຄວາມຮ້ອນແລະຄວາມອຶດຫິວທີ່ຍາກທີ່ຈະຟັງ,positive
ມີຄວາມຮູ້ສຶກແລະຄວາມກະຕືລືລົ້ນຕໍ່ນັກຮຽນ,positive
ຂ້ອຍມີຄວາມສຸກຫຼາຍ,positive
ນາງໄດ້ສອນຄວາມຮ້ອນແລະຄວາມຮູ້ສຶກ,positive
ແຕ່ຖ້າຫາກວ່າທ່ານຄວນເພີ່ມການຝຶກອົບຮົມສ່ວນຕົວກ່ຽວກັບທິດສະດີແລະການປະຕິບັດແລະນອກຈາກການຝຶກອົບຮົມກຸ່ມແລ້ວທ່ານກໍຈະຊ່ວຍທ່ານໃຫ້ເພີ່ມຄວາມຮູ້ຫຼາຍຂຶ້ນ,negative
ມີການເຮັດວຽກຫຼາຍ,positive
ຄູສອນໄດ້ແຜ່ກະຈາຍໄປຢ່າງບໍ່ເອົາໃຈໃສ່ໃນບັນຫາຫຼັກຂອງໂຮງຮຽນ,negative
ນາງ aposs ຍາກ ເກີນ ໄປ ທີ່ ຈະ ຄິດ ວ່າ ບົດ ກະວີ ບໍ່ ໄດ້ ດຶງ ດູດ ແທ້ໆ,negative
ຖ້າ ຫາກ ວ່າ ໃນ ການ ປະກາດ ຕອນ ນີ້ ຕອນ ຕົ້ນ ຂອງ ປີ ແມ່ນ ຕອນ ທີ ເຈັດ ແລ້ວ ທ່ານ ຈະ ສາມາດ ຈັດ ຕັ້ງ ປະ ຕິ ບັດ ການ ຮຽນ ຮູ້ ທີ່ ເຫມາະ ສົມ ກວ່າ,negative
ຄູສອນສອນສອນນັກຮຽນທີ່ມີຄວາມສະຫວ່າງແລະແກ້ໄຂຄໍາຖາມທັງຫມົດ,positive
ຄູສອນອະທິບາຍຄວາມຮ້ອນແລະເຂົ້າໃຈໄດ້ດີ,positive
ນາງໄດ້ສອນໃຫ້ຊ້າລົງ,positive
ຂ້ອຍບໍ່ຮູ້ສຶກພໍໃຈກັບຄູ,neutral
ຍົກລະດັບຄຸນນະພາບຂອງຫ້ອງ,negative
ນັກຮຽນສອນຄູໃນແບບທີ່ຮັບມືກັບມັນບໍ່ເຂົ້າໃຈຢ່າງເລິກເຊິ່ງ,negative
ຄູສອນທີ່ມີຄວາມສຸກແລະຄວາມກະຕືລືລົ້ນຕໍ່ນັກຮຽນ,positive
ຄູສອນແມ່ນມີຄວາມເຂົ້າໃຈແລະມີຄວາມສຸກແລະຄວາມມ່ວນຊື່ນແລະປະສົບການທີ່ດີຫຼາຍ,positive
ດັ່ງນັ້ນການແກ້ໄຂບົດຮຽນໃຫ້ນັກຮຽນຊ່ວຍນັກຮຽນໃຫ້ກ້າວຫນ້າ,positive
ຄູສອນດີແລະຄວາມຮ້ອນ,positive
ຄູສອນທີ່ຮັກແລະມ່ວນຊື່ນແລະຄວາມສຸກແລະຄວາມເຫັນອົກເຫັນໃຈຂອງນັກຮຽນ,positive
ການນໍາໃຊ້ເຄື່ອງມືການສອນທີ່ມີຄຸນນະພາບດີ ຕົວຢ່າງເຄື່ອງຟັງພາສາອັງກິດທີ່ມີຄຸນນະພາບດີ,negative
ນາງໄດ້ສ້າງເງື່ອນໄຂທີ່ເຫມາະສົມທີ່ສຸດສໍາລັບນັກຮຽນ,positive
ຫ້ອງຮຽນທີ່ສະບາຍໃຈແລະຄູບໍ່ໄດ້ສ້າງຄວາມກົດດັນໃຫ້ນັກຮຽນ,positive
ມີຄວາມຮ້ອນແລະຄວາມຮູ້ສຶກຫຼາຍ,positive
ນາງໄດ້ສອນດີຫຼາຍ,positive
ຄູຄວນຈະເວົ້າຢ່າງຈະແຈ້ງໃຫ້ນັກຮຽນຟັງແລະເຂົ້າໃຈ,negative
ເອກະສານຂອງໂຮງຮຽນຕ້ອງສະແດງໃຫ້ເຫັນຢ່າງຈະແຈ້ງວ່າມັນຈະວາງໄວ້ຢ່າງຈະແຈ້ງເພາະຫຼາຍໆໂຄງການແມ່ນຍາກທີ່ຈະເຂົ້າໃຈ,negative
ນອກ ນັ້ນ ນັກ ຮຽນ ທີ່ ມີ ຄວາມ ສາມາດ ໃນ ການ ສອນ ແລະ ສອນ ໃຫ້ ນັກ ຮຽນ ມີ ຄວາມ ສາມາດ ທີ່ ມີ ປະສິດທິພາບ ແລະ ຍັງ ມີ ຄວາມ ສຸກ ແລະ ມີ ຄວາມ ສຸກ ແລະ ມີ ຄວາມ ສຸກ ຫລາຍ ທີ່ ສຸດ ເພື່ອ ເຮັດ ໃຫ້ ນັກ ຮຽນ ມີ ຄວາມ ສຸກ ໃນ ການ ຮຽນ,positive
ດັ່ງນັ້ນໃຫ້aposs ແກ້ໄຂເນື້ອຫາslide quot,negative
ມ່ວນຊື່ນແລະຟັງຄວາມຄິດຂອງນັກຮຽນ,positive
ສອນຄໍາສັບຫຼາຍແລະລາຍລະອຽດຫຼາຍ,positive
ໂຮງຮຽນເຮົາຕ້ອງການຄູທີ່ມີຄວາມກະຕືລືລົ້ນແລະພອນສະຫວັນເຊັ່ນດຽວກັນ,positive
ຄູສອນຄວາມຮ້ອນແລະສອນໄດ້ດີ,positive
ພວກເຂົາdon apost ຕິດຕາມ,negative
ສອນຫຼືຢາກຮຽນຮູ້ອີກໃນອີກດ້ານຫນຶ່ງ,positive
ງ່າຍດາຍແລະສະດວກສະບາຍແລະບໍ່ກົດດັນແລະສ້າງແຮງບັນດານໃຈ,positive
ຄູສອນຄວາມຮ້ອນແລະວິທີການສອນທີ່ມີປະສິດທິພາບ,positive
ຄູສອນໄດ້ໂພສວ່າມັນຍາກທີ່ຈະເຂົ້າໃຈມັນໄດ້ວາງຫ້ອງຮຽນທີ່ຊ້າເກີນໄປແລະມັນບໍ່ໄດ້ເປັນຄວາມຈິງ,negative
ຄູສອນແມ່ນບໍ່ດີເກີນໄປ ດັ່ງນັ້ນຄູຈຶ່ງບໍ່ຮູ້ວິທີສອນ,negative
ບັດ ນີ້ ມັນ ເປັນ ການ ສອນ ທີ່ ດີ ແທ້ໆ ແລະ ເນື້ອ ຫາ ທີ່ ສໍາ ຄັນ ບໍ່ ໄດ້ ແຜ່ ລາມ ໄປ,positive
ເນື້ອຫາທີ່ສົ່ງໄປໃຫ້ນັກຮຽນເຮັດບໍ່ດີແທ້ໆ,negative
ຄູສອນແມ່ນດີແລະຄວາມຮ້ອນ,positive
ຄູມີຄວາມຮ້ອນຫຼາຍເຖິງແມ່ນວ່າຫ້ອງຮຽນມີສີຂຽວຫຼືຫນາແຫນ້ນພຽງພໍ,positive
ມີຄວາມສຸກແລະມ່ວນຊື່ນກັບນັກຮຽນ,positive
ແຕ່ ໃນ ຂະນະ ດຽວ ກັນ ພວກ ເຂົາ ເຈົ້າ ບໍ່ ເຂົ້າ ໃຈ ຫຍັງ ເລີຍ ກ່ຽວ ກັບ ບົດຮຽນ ທີ່ ນັກ ສອນ ກໍາລັງ ສອນ ຫຍັງ,negative
ນາງໄດ້ໃຫ້ການເຮັດວຽກຢູ່ບ່ອນໃດບ່ອນຫນຶ່ງ,positive
ມີການສອນຫຼາຍຂຶ້ນ,negative
ດັ່ງນັ້ນທ່ານຕ້ອງເບິ່ງຄືນເມື່ອທ່ານຕັ້ງຄໍາຮ້ອງຂໍສໍາລັບການຄາດຄະເນກຸ່ມແລະໃນຫ້ອງ doubledot ຫຼາຍເກີນໄປແລະຫຼາຍສິ່ງຫຼາຍຢ່າງທີ່ຕ້ອງເຮັດໃນໄລຍະສັ້ນເຮັດໃຫ້ການກຽມພ້ອມທີ່ບໍ່ດີຈາກກຸ່ມແລະ vdotv aposs ກຸ່ມ,negative
ພຽງແຕ່ສາມໃນຕອນທ້າຍຂອງຂະບວນການ,negative
ມັນເປັນເລື່ອງທີ່ຍາກທີ່ຈະເຂົ້າໃຈ,negative
ວຽກງານນີ້ບໍ່ມີເອກະສານ,negative
ດັ່ງນັ້ນການໃຫ້ຄໍາແນະນໍາແລະປະເມີນຜົນການສຶກສາ,positive
ດັ່ງນັ້ນຄວາມຮ້ອນຈຶ່ງເປັນເລື່ອງທີ່ຫນ້າຕື່ນເຕັ້ນ,positive
ຄູສອນມີທັກສະທີ່ດີແລະສື່ສານທີ່ເຂົ້າໃຈໄດ້ງ່າຍແລະງ່າຍທີ່ຈະນໍາໃຊ້,positive
ຄູສອນຊື່ຫຼາຍເກີນໄປ colonsad,negative
ດັ່ງນັ້ນທ່ານຕ້ອງມີພາສາ sql ທີ່ປະສົມປະສານກັບພາສາຂະບວນການເພື່ອສາມາດຂະບວນການໃຫ້ຖານຂໍ້ມູນ,negative
ເຂົ້າໃຈຄວາມສາມາດຂອງນັກຮຽນແຕ່ລະຄົນ,positive
ດັ່ງນັ້ນ ນັກຮຽນຈຶ່ງຕ້ອງສຶກສາບັນຫານີ້ ແຕ່ doubledot ຄູຕ້ອງໃຫ້ແຕ່ລະບົດປະມານ 3negative ບົດແລະມີຄໍາຕອບ,negative
ນາງໄດ້ວາງທິດທາງໃນການແກ້ໄຂເມື່ອນັກຮຽນພົບບັນຫາກັບຄະດີ,positive
ຄູສອນສອນໄດ້ດີ,positive
slides ຮູບແຕ້ມທີ່ບໍ່ມີຄຸນນະພາບ,negative
ສໍາລັບການພັກຜ່ອນຫຼາຍແລະຮຽນຮູ້ການປະສົມປະສານກັບອີກອັນຫນຶ່ງ,negative
ຄູສອນແລະຫູຫນວກ,positive
ນັກຮຽນທີ່ຍາກທີ່ຈະເຊື່ອມໂຍງລະຫວ່າງທິດສະດີກັບການປະຕິບັດແລະເຮັດໃຫ້ມັນຍາກທີ່ຈະເຂົ້າໃຈວ່າທ່ານກໍາລັງຮຽນຮູ້ຫຍັງ,negative
ຄຸນນະພາບຂອງການຝຶກອົບຮົມຂອງບົດຮຽນແມ່ນດີ,positive
ດັ່ງນັ້ນ ຈຶ່ງໃຫ້ຄູສອນທີ່ມີປະສົບການໃນການສອນ,negative
ມັນເປັນເລື່ອງທີ່ຍາກທີ່ຈະຟັງ,negative
ຂໍໃຫ້aposs ນໍາພາການເຮັດວຽກຄວາມຮ້ອນ,positive
ຫຼືເອົາຫ້ອງຮຽນຫຼາຍກວ່າຊົ່ວໂມງ,negative
ມິດຕະພາບແລະຄວາມຮັກ,positive
ຄູສອນສອນມີຄວາມສົນໃຈຫຼາຍ,positive
ການນໍາໃຊ້ຄວາມຮູ້ທີ່ແທ້ຈິງ,positive
ພວກເຂົາເຈົ້າຈະຈັດປະຫວັດທີ່ສົມເຫດສົມຜົນກວ່າເກົ່າເພື່ອບໍ່ໃຫ້ນັກຮຽນ,negative
ຄູສອນຫຼືເຂົ້າໃຈ,positive
ນາງໄດ້ກ່າວຄໍາປາໄສແລະທ່ານໄດ້ແນະນໍາໃຫ້ເຮັດຄວາມຮ້ອນ,positive
ຄູສອນແມ່ນມີຄວາມເຂົ້າໃຈຫຼາຍ,positive
ຄູສອນບົດຮຽນທີ່ຫນ້າສົນໃຈແລະງ່າຍດາຍແລະສອນຄວາມສຸກແລະຄວາມສຸກ,positive
ບົດຮຽນບໍ່ໄດ້ກ່ຽວຂ້ອງກັບມັນແລະແທ້ຈິງແລ້ວຮູ້ສຶກວ່າທັກສະໃນການຟັງແລະເວົ້າໃຫມ່ແມ່ນມີຄວາມຈໍາເປັນທີ່ສຸດ,negative
ນາງ aposs ງ່າຍ ຫຼາຍ ແລະ aposs ງ່າຍ ຫຼາຍ ແລະ ສົ່ງ ຄວາມ ເຂົ້າ ໃຈ ທາງ ຈິດ ໃຈ colonsmile,positive
ຄູສອນດີຫຼາຍສໍາລັບຂ້ອຍທີ່ຈະເຂົ້າໃຈຫຼາຍສິ່ງທີ່ມັນສິ້ນສຸດລົງໃນບົດຮຽນທີ່ຂ້ອຍຮູ້ສຶກວ່າມັນaposs ເຫມາະສົມສໍາລັບຂ້ອຍ,positive
ການພົວພັນກັບນັກຮຽນຫຼາຍແລະແກ້ໄຂບັນຫາທັງຫມົດບໍ່ວ່າຈະເປັນການຂຽນໂປຣແກຣມຫຼືຄອມພິວເຕີ,positive
ບົດຮຽນບ້ານຂອງຄູຫຼາຍແລະດີຫຼາຍ,positive
ການສຶກສາໄລຍະຍາວຫຼາຍເກີນໄປຂໍໃຫ້ຫຼຸດລົງ,negative
ດັ່ງນັ້ນຈຶ່ງໃຫ້ການເຮັດວຽກຫຼາຍຢ່າງຂອງສ່ວນຕ່າງໆທີ່ຮຽນຮູ້ໃນທີ່ສຸດຄືກັບສາຍໂສ້ແລະໂຄງສ້າງ,negative
ຄູມີຄວາມສົນໃຈຫຼາຍໃນການສອນ,positive
ແຕ່ ໂຮງຮຽນ ເບິ່ງ ຄື ວ່າ ບໍ່ ແທ້ ຈິງ ແລ້ວ ໄດ້ ລົງ ທຶນ ໃນ ຫົວ ຂໍ້ ຂອງ ພາ ສາ ແລະ ຄວາມ ຊໍານານ ທີ່ ສໍາຄັນ ຢ່າງ ຫລວງຫລາຍ ໃນ ປະຈຸ ບັນ ຂອງ ນັກ ຮຽນ,negative
ຄູ aposs ແທ້ ຈິງ ແລ້ວ ສໍາຄັນ ໃນ ການ ສອນ ແລະ ບົດຮຽນ ທີ່ ແທ້ ຈິງ ແລ້ວ ງ່າຍ ແທ້ໆ,positive
ຫ້ອງເຮັດວຽກບໍ່ດີຫຼາຍແລະເຄື່ອງຈັກບໍ່ຮັບປະກັນ,negative
ດັ່ງ ນັ້ນ ຄູ ສອນ ຕ້ອງ ແບ່ງ ປັນ ບົດ ຮຽນ ແບບ ໃດ ໃນ ທຸກ ມື້ ເພື່ອ ວ່າ ນັກ ຮຽນ ຈະ ສາມາດ ເກັບ ກໍາ ໄດ້ ງ່າຍ ຂຶ້ນ ແລະ ບໍ່ ຄວນ ຈະ ເອົາ ບົດ ຮຽນ ຫຼາຍ ເກີນ ໄປ ໃນ moodle ໂດຍ ບໍ່ ໄດ້ ແນະນໍາ ໃຫ້ ນັກ ຮຽນ ຮູ້ສຶກ ຫນັກ,negative
ຄວາມຮູ້ຫຼາຍແລະສອນດີ,positive
wifi ຫ້ອງເຮັດວຽກປົກກະຕິແມ່ນອ່ອນແອຫຼາຍ,negative
ນາງມີຄວາມກະຕືລືລົ້ນຫຼາຍໃນການສື່ສານຄວາມຮູ້ແລະພ້ອມທີ່ຈະຕອບຄໍາຖາມທັງຫມົດຂອງນັກຮຽນ,positive
ນາງມີຄວາມສົນໃຈຫຼາຍ ແລະ ມີຄວາມຮັບຜິດຊອບສູງ,positive
ສອນງ່າຍໆແລະສັ້ນໆແລະບໍ່ຈໍາເປັນ,positive
ນາຍສອນແມ່ນຍາກທີ່ຈະເບິ່ງ,negative
ໃນການສອນຄູມີຄວາມກ່ຽວຂ້ອງກັນຫຼາຍ,positive
ຖ້າຄົນຫນຶ່ງdon apost ເບິ່ງຂໍ້ຄວາມທີ່ຫນ້າຕື່ນເຕັ້ນກ່ອນທີ່ເຮືອນ,neutral
ນາງໄດ້ສອນແລະມີຄວາມສຸກ,positive
ບົດຮຽນແມ່ນມີການປະສົມປະສານຂອງບົດຮຽນແລະເຂົ້າໃຈ,positive
ຄູກຽມເອກະສານທີ່ເຮັດວຽກໃຫ້ນັກຮຽນດີ,positive
ຖ້າຫາກວ່າມີຕົວຢ່າງເພີ່ມເຕີມໃນslide ເພື່ອໃຫ້ພວກເຂົາສາມາດເຮັດໄດ້ງ່າຍກວ່າການຊອກຫາຕົວເອງເມື່ອທ່ານລືມ,negative
ຄວາມສາມາດໃນການສື່ສານແມ່ນມີຄວາມຫຍຸ້ງຍາກສໍາລັບນັກຮຽນ,negative
ຄູຄົນນີ້ບໍ່ໄດ້ສອນຫ້ອງຮຽນ,neutral
ຄູສອນແມ່ນດີຫຼາຍທີ່ຈະພັກຜ່ອນໂດຍບໍ່ມີການແຈ້ງເຕືອນກ່ອນຫນ້ານີ້ສໍາລັບນັກຮຽນ,negative
ວິທີທີ່ການແຂ່ງຂັນລະຫວ່າງການບໍ່ເຮັດວຽກແລະຜົນກະທົບຕໍ່ຄວາມຍຸຕິທໍາແລະຜົນຂອງການຮຽນຮູ້ຂອງນັກຮຽນ,negative
ເນື້ອຫາສອນຫຼາຍເກີນໄປໃນເວລາຂອງບົດຮຽນ,negative
ນາງໄດ້ກ່າວເຖິງຄວາມຮັກແລະຄວາມສະຫນິດສະຫນົມກັບນັກຮຽນ colonsmilesmile,positive
ຄູມີຄວາມກະຕືລືລົ້ນແລະຄວາມກະຕືລືລົ້ນ,positive
ຄູໄດ້ມາທີ່ນີ້ແລະສອນຄວາມຮ້ອນແລະໃຫ້ບົດຮຽນເພື່ອເຮັດ,positive
ແຕ່ມັນບໍ່ໄດ້ apost ຮັບປະກັນວ່າມັນ aposs colonconchinemn,negative
ເວລາເຮັດວຽກຫນ້ອຍ,negative
ຄວາມຮູ້ທີ່ຄູສອນສື່ສານແມ່ນມີຊີວິດແລະເຂົ້າໃຈຢ່າງແທ້ຈິງ,positive
ຂ້າ ພະ ເຈົ້າ ບໍ່ ໄດ້ ຮັບ ຄູ ສອນ ເລື່ອງ ນີ້,negative
ຂ້າພະເຈົ້າຂໍສະແດງຄວາມສຸກໃນທຸກດ້ານຂອງຄູ,positive
ຄູສອນສອນມີຄວາມເຂົ້າໃຈແລະມີຊີວິດແລະບໍ່ຮູ້ສຶກບໍ່ດີ,positive
ຄູສອນຄວາມຮ້ອນແລະບົດຮຽນລາຍລະອຽດ,positive
ດັ່ງນັ້ນທ່ານຕ້ອງມີເອກະສານທີ່ມີຮູບພາບແລະວິດີໂອທີ່ເຄື່ອນໄຫວຫຼາຍຂຶ້ນແລະງ່າຍຂຶ້ນທີ່ຈະຈັບບົດຮຽນໄວຂຶ້ນ,negative
ບົດຮຽນໃນຊົ່ວໂມງດຽວຄວນມີຄູສອນທີ່ຢືນຢູ່ຫ້ອງຮຽນເພື່ອຮັບປະກັນການດໍາເນີນການຂອງບົດຮຽນ,negative
ດັ່ງນັ້ນມັນຈຶ່ງເປັນເຄື່ອງຫມາຍທີ່ຫນ້າເຊື່ອຖື,negative
ມັນເປັນການພັກຜ່ອນຫຼາຍແລະຄວາມສາມາດໃນການສື່ສານແມ່ນບໍ່ສູງແລະບໍ່ແທ້ຈິງແລ້ວເຮັດໃຫ້ມັນດຶງດູດໃຈ,negative
ຄວາມຮູ້ມີປະໂຫຍດຕໍ່ວຽກງານຕໍ່ໄປ,positive
ມີການຝຶກອົບຮົມການຖ່າຍຮູບແລະຝຶກອົບຮົມການຖ່າຍຮູບແລະສ້າງຮູບເງົາ,positive
ການນໍາໃຊ້ລະບົບການປິ່ນປົວແລະຈຸດຜ່ານ wecode ແລະ hackerrank ບໍ່ຖືກຕ້ອງ,negative
ຂ້າ ພະ ເຈົ້າ ຂໍ ສະ ເຫນີ ຄວາມ ຮັກ ໃນ ການ ແກ້ ໄຂ ຄໍາ ຖາມ ຂອງ ນັກ ສຶກ ສາ,positive
ບົດຮຽນໃນຫ້ອງຮຽນໄດ້ໄວເກີນໄປ ບາງທີອາດບໍ່ຕິດຕາມ,negative
ຄູສອນມີຄວາມຮ້ອນຫຼາຍບໍ່ເຄີຍກັບ quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot,positive
ຄາດຫວັງວ່າທ່ານຈະແກ້ໄຂການເຮັດວຽກບ້ານຫຼາຍຂຶ້ນຖ້າຫາກວ່າທ່ານມີເວລາ,negative
ດັ່ງນັ້ນຈຶ່ງຕ້ອງການການສຶກສາທີ່ດີກວ່າ,negative
ຄູອາຈານທີ່ມີຄວາມສະຫນິດສະຫນົມຊ່ວຍນັກຮຽນແລະຄວາມສະຫນິດສະຫນົມ,positive
ຂ້ອຍໄປໂຮງຮຽນຊ້າໆ,negative
ຫ້ອງຮຽນຄວນມີລະບົບຫຸ່ນຍົນທີ່ດີແລະເຄື່ອງຈັກ cassette ບ່ອນທີ່ທ່ານນັ່ງໃນທ້າຍຫ້ອງຮຽນ don apost ຟັງຫຍັງຫນ້ອຍຫນຶ່ງ,negative
ຄູມີຄວາມກະຕືລືລົ້ນຫຼາຍໃນການສື່ສານຄວາມຮູ້ແລະແກ້ໄຂທຸກຄໍາຖາມຂອງນັກຮຽນແລະໃຫ້ເອກະສານທິດສະດີທີ່ເຕັມໄປດ້ວຍແລະເລືອກ,positive
