text,label
ເລື່ອງລາວ ຫນ້າ ສົນໃຈ ດ້ານ ການສອນ ຕິດຕໍ່ ພົວພັນ ຫ້ອງຮຽນ ສ້າງ ເງື່ອນໄຂ ຄວາມເຂົ້າໃຈງ່າຍ,positive
ນັກຮຽນ ສອນ ແບບແຜນ ແບບ ສອນ ຄູສອນ ຄູສອນ ຄູສອນ ເຂົ້າໃຈ ວ່າ ຄູສອນ ເວົ້າຫຍັງ ເຂົ້າໃຈ ວ່າ ຄູສອນ ເຮັດແນວໃດ ມັນ ນຳໃຊ້ ພຶດຕິກຳ,negative
ດັ່ງທີ່ ຮູ້ວ່າ ເອກະສານ ວິຊາ ຄະນິດສາດ ແມ່ນ ຂາດ,negative
ສອນ ຄວາມຮ້ອນ ນັກຮຽນ,positive
ຄູສອນ ບົດຮຽນ ມີ ປະສິດທິພາບ ປະສົມປະສານ ລະຫວ່າງ ທິດສະດີ ໂຄງການທີ່ ນັກຮຽນ ສາມາດ ເຫັນ,positive
ຄູສອນ ສອນ ດີ ເຂົ້າໃຈ,positive
ນາງ ມີ ວິທີການສອນ ນາງ ສົມເຫດສົມຜົນ ລັກສະນະ ບົດ ກະວີ ນາງ ສະເຫມີ ເຮັດວຽກ ສອນ ທີ່ມີ ຄວາມສົນໃຈ ປົກປັກຮັກສາ ຄວາມຮູ້ ສົ່ງໄປໃຫ້ ນັກສຶກສາ ດີທີ່ສຸດ ພໍ ທີ່ສຸດ,positive
ນາງ ມີ ສະຫນິດ ສະຫນົມ ໃກ້ຊິດ ນັກຮຽນ,positive
ຂ້າພະເຈົ້າ ຮຽນຮູ້ ສອນ ແທ້ໆ ວ່າ ຂ້າພະເຈົ້າ ຮູ້ວ່າ ຄູສອນ ຄູສອນ ໄວ ປານໃດ ຄູສອນ,negative
ນາງ ສອນ ສອນ ຫລາຍ ຕົວຢ່າງ ແຕກຕ່າງກັນ ລວມ ທິດສະດີ ການດຳເນີນ ງານ,positive
ຄູສອນ ການພັກຜ່ອນ,negative
ຂ້າພະເຈົ້າ ຄິດວ່ານີ້ ແມ່ນ ການພະຍາຍາມ ທີ່ຈະ ຝຶກ ອົບຮົມ ຄູສອນ ປ່ຽນຮູບແບບ ການສອບເສັງ ຕອນ ຕົ້ນ ພວກເຮົາ ຖືກ ບອກວ່າເປັນ ການສອບເສັງ ຄອມພິວເຕີ ພວກເຮົາ ຕ້ອງ ສອບເສັງ ຢູ່ໃນ ເຈ້ຍ,negative
ຫ້ອງ ຫ້ອງ ຕອນເຊົ້າ ຮ້ອນ ເກີນໄປ ຮ້ອນ ເກີນໄປ,negative
ຕອນ ຮຽນຮູ້ ສັ້ນ ເກີນໄປ ທີ່ຈະ ເຮັດການສະແດງ ເຖິງແມ່ນວ່າ ຄິດວ່າການສອນ ນັກຮຽນ ເຮັດແນວໃດ ເຮັດໃຫ້ ນັກຮຽນ ນັກສຶກສາ,negative
ຄູສອນ ບໍ່ໄດ້ ຄວາມຮ້ອນ ທີ່ສຸດ ແມ່ນ ສ່ວນ ຫນຶ່ງ ການປະຕິບັດ,negative
ຄູມີ ສະຫນິດ ສະຫນົມ,positive
ມີ ຄວາມກະຕືລືລົ້ນ ການສອນ,positive
ຄູສອນ ສອນ ຊົ່ວໂມງ ກິນເຂົ້າທ່ຽງ,negative
ສິ້ນສຸດ ລົງ ຫ້ອງຮຽນ ນັກຮຽນ ບໍ່ໄດ້ ແລ່ນ ມື ເຂົາເຈົ້າ ໂດຍ ຊອບແວ ໆ ສະເຫນີ,negative
ຄວນ ລວມ ເອົາ ຄຳເວົ້າ ຂ້າພະເຈົ້າ ເອງ ຄວາມກະຕືລືລົ້ນ,negative
ວິທີການສອນ ດີ,positive
ນາຍພົນ ຕອບ ອີເມວ ບໍ່ມີ ຄວາມຮູ້ສຶກ,negative
ຈຶ່ງມີການວາງ ເຄື່ອງມື ແທ້ຈິງ ສິ່ງ ນີ້ແລະ ມັນ ບໍ່ໄດ້ ເຮັດວຽກ ຄອມພິວເຕີ,negative
ຄູມີ ຫຼັກຖານ ທຸກສິ່ງ ທຸກຢ່າງ ຖືກ ຈັດ ຢ່າງ ຈະແຈ້ງ,positive
ຄູສອນ ສອນ ສອນ ຖືກຕ້ອງ ເນື້ອຫາ ນັກຮຽນ,positive
ຄູ ສະເຫມີ ຝັນ ຊີວິດ ດີ ຂະບວນການ,positive
ສູງ,positive
ບັນຫາ ສາມາດ ແກ້ໄຂ ໄດ້ດີ ຄູສອນ ທິດສະດີດັ່ງນັ້ນ ບໍ່ມີ ຄູສອນ ເພີ່ມເຕີມ,negative
ຄູສອນ ມີ ຄວາມສຸກ ຄວາມສຸກ ນັກຮຽນ,positive
ຄູ ສາມາດ ສື່ສານ ຄວາມຮູ້ ດີ ຄວາມຮູ້ ບົດຮຽນ ຢ່າງ ນັກຮຽນ ສາມາດ ນຳໃຊ້,positive
ຄູສອນ ຄວາມຮູ້ ແກ່ນັກຮຽນ,positive
ຄວາມຮ້ອນ ຕອບ ຄຳຖາມ ທັງຫມົດ ນັກຮຽນ,positive
ນາງ ສອນ ສອນ ນັກຮຽນ ຢ່າງ ໃກ້ຊິດ,positive
ມັນ ຄວາມຮ້ອນ ນັກ ຄ້າ ນັກສຶກສາ ທີ່ເຂົ້າໃຈ,positive
ເນື້ອຫາ ທີ່ເຮັດ ແມ່ນ ການຂຽນ ການຂຽນ ແມ່ນ ເອົາໃຈໃສ່ ເນື້ອຫາການສອນ,negative
ຄູສອນ ບໍ່ໄດ້ດີ ມັນ ຍາກ ທີ່ຈະ ຈິນຕະນາການ,negative
ຕ້ອງ ເພີ່ມ ເອກະສານ,negative
ຂ້າພະເຈົ້າ ຄິດວ່າການສອບເສັງ ຄັ້ງ ສຸດທ້າຍ ຄວນ ດຳເນີນ ຕໍ່ໄປດ້ວຍ ການໂຕ້ຖຽງກັນ ແບບ ດຽວກັນ,negative
ຈຳນວນ ລະດັບ ຕໍ່າ ຄວນ ຫຼຸດລົງ ເອົາໃຈໃສ່ ເຊື່ອມ ໂຍງ ການນຳໃຊ້,negative
ວິທີ ສອນ ຫນ້າ ເສົ້າໃຈ,negative
ເບິ່ງ ໂຄງການໂຄງການ,positive
ຄູສອນ ດີ ມີ ຄຳປາໄສ,positive
ຄູສອນ ເຂົ້າໃຈ ໄດ້ດີ ວ່າ ຄູສອນ ມັກ ເຂົາເຈົ້າ ເຮັດການຝຶກ ອົບຮົມ,positive
ເຮັດໃຫ້ ນັກຮຽນ ຕົກໃຈ,negative
ນາງ ມີ ຄວາມຮູ້ສຶກ ຄວາມອຶດຫິວ,positive
ຄວາມອຶດຫິວ,positive
ນັກຮຽນ ມີ ຄວາມຫຍຸ້ງຍາກ ທີ່ຈະ ເຮັດ ຂໍ້ຄວາມ,positive
ຄູສອນ ບໍ່ໄດ້ ເຮັດວຽກ,negative
ມ່ວນຊື່ນ ຄວາມມ່ວນຊື່ນ,positive
ຄູສອນ ໃຫ້ແນ່ໃຈ ວ່າມັນ ຖືກຕ້ອງ ສະເຫມີ ການສອນ ການສອນ,positive
ຜົນກະທົບ ຕໍ່ ຜົນ ງານ ທົ່ວໄປ,negative
ພາສາລາວ ແມ່ນ ທິດສະດີ ທິດສະດີ ພາສາດັ່ງນັ້ນ ຄິດວ່າ ລາວ ຄວນ ປ່ຽນ ວິທີ ສອນ,positive
ຄູສອນ ດີ ລາຍລະອຽດ ງ່າຍ,positive
ຄວາມຮ້ອນ ນາງ,positive
ສອນ ລາຍລະອຽດ ກວ່າ,negative
ຄູ ພາສາອັງກິດ ພາສາ ອັງຄານ ມັນ ເຮັດໃຫ້ ມັນ ຍາກ ທີ່ຈະ ເຂົ້າໃຈ,negative
ມັນ ຍິ່ງໃຫຍ່ ບໍ່ມີ ຄວາມຄິດ,positive
ຄູ ອາຈານທີ່ມີ ຄວາມສຸກ ຄວາມກະຕືລືລົ້ນ ຄວາມງາມ,positive
ບັດນີ້ ການຝຶກ ອົບຮົມ ເອົາ ຈຸດ ຍາກ ເກີນໄປ ທີ່ຈະ ເຮັດວຽກ,negative
ຕອນ ໂຮງຮຽນ ຫ້າ ຫານາທີ,negative
ຄູສອນ ຄວາມຮ້ອນ,positive
ຕ້ອງ ຂໍ້ມູນ ການສຶກສາ ເພີ່ມເຕີມ,negative
ຕ້ອງການຂໍ້ມູນ,negative
ຄູ ອາໄສ ເກີນໄປ ແມ່ນ ວິຊາ ເສດຖະກິດ ທີ່ເຈົ້າ ເຮັດ ເກີນໄປ,negative
ຄູສອນ ມັກ ເລື້ອຍໆ ການຝຶກ ອົບຮົມ ແມ່ນ ຍາວນານ ຄູສອນ ມີ ຄວາມຮ້ອນ,negative
ຄູສອນ ມີ ປະສິດທິພາບ ເຂົ້າໃຈ ໄດ້ດີ,positive
ເລື້ອຍໆ ຍ່າງ ອອກໄປ ໂທລະສັບມືຖື ອອນ ໄລ ນ໌ ອອນ ໄລ ນ໌ ເລື້ອຍໆ,negative
ບົດຮຽນ,negative
ນາງ ສອນ ຄວາມຮ້ອນ ເຂົ້າໃຈ,positive
ຄູສອນ ສອນ ມີ ຄວາມຮ້ອນ ນັກຮຽນ,positive
ສອງ ຄຳ ພາສາອັງກິດ ເຂົ້າໃຈ,negative
ຕ້ອງ ເພີ່ມ ຄຸນນະພາບ ການສອນ,negative
ຄູມີ ຄວາມສົນໃຈ ນັກຮຽນ ຄວາມອຶດຫິວ ນັກຮຽນ,positive
ບໍ່ມີການຮຽນຮູ້ ຫ້ອງ ເຄື່ອງຈັກ,negative
ບາງ ບັນຫາ ພື້ນຖານ ຄູ ຄວນ ຈະລະບາຍ ເຂົາເຈົ້າ,positive
ມັນ ຄວາມຮ້ອນ,positive
ເພີ່ມ ການເຮັດວຽກ,negative
ຄວາມອຶດຫິວ ຄວາມສົນໃຈ ຄູ,positive
ພວກເຮົາ ໂພສ ຂໍ້ມູນ ພວກເຮົາ ໂພສ ຂໍ້ມູນ ນັກຮຽນ,positive
ຄູສອນ ສອນ ຄວາມຮ້ອນ,positive
ການສຶກສາ ທີ່ເຫັນ ຊັດເຈນ ບົດຮຽນ ທີ່ເຕັມ ໄປດ້ວຍ ເນື້ອຫາ ຮຽນຮູ້,positive
ເອົາ ຕົວຢ່າງ ເພີ່ມເຕີມ ການປະຕິບັດ ນັກຮຽນ ສາມາດ ເຂົ້າເຖິງ ການແກ້ໄຂ,negative
ນາງ ມີ ຄວາມສະຫຼາດ ເຂົ້າໃຈ,positive
ຫ້ອງຮຽນ ຮ້ອນ ເກີນໄປ ຂາດ,negative
ຄູສອນ ມີ ຄວາມສົນໃຈ ອຶດອັດ,positive
ຫ້ອງ ເຄື່ອງຈັກ ບໍ່ໄດ້,negative
ຮຽນຮູ້ ມັນ ຮູ້ສຶກ ຍາກ ສອນ ໄວ,negative
ຄູສອນ ສອນ ຄວາມຮ້ອນ ເຂົ້າໃຈ,positive
ແລ່ນ ຊົ່ວໂມງ ສອນ ຄວາມຮູ້ ພຽງພໍ,positive
ຄູ ຕິດຕາມ ນັກຮຽນ ພວກເຮົາ ໆ ຫ້ອງຮຽນ ຄູ ເຮັດ ແບບຢ່າງດຽວກັນ ນັກຮຽນ ງ່າຍ,positive
ນັກຮຽນ ເບິ່ງ ຄືວ່າ ຫນ້າ ເບື່ອ ແບບແຜນ ຈຶ່ງມີ ທີ່ຈະ ເຮັດໃຫ້ ນັກຮຽນ ເຂົ້າໃຈ,negative
ຄູ ໄດ້ມາ ຢ່າງ ຖືກຕ້ອງ ຕອນ,positive
ຄູ ບໍ່ໄດ້ ແນະນຳ ການນຳໃຊ້ ເອກະສານທີ່ມີ ປະສິດທິພາບ ແນະນຳ ການເຮັດການເຮັດການແກ້ໄຂ,negative
ຄູສອນ ສອນ ຄວາມຮ້ອນ ຄວາມຮູ້ ແກ່ນັກຮຽນ,positive
ຄູ ຈຶ່ງມີ ປະສົບການ ການສອນ,negative
ຄູສອນ ແມ່ນ ສັ້ນ ສະຫຼັບຊັບຊ້ອນ ເຂົ້າໃຈ,positive
ນາງ ງ່າຍ ທີ່ຈະ ສອນ ຄວາມຮ້ອນ ຮູ້ສຶກ ໄວ,positive
ນາງ ໃກ້ຊິດ ນັກຮຽນ,positive
ຄູສອນ ມີ ຄວາມກະຕືລືລົ້ນ,positive
ການກະທຳ ຄວາມເຂົ້າໃຈ,positive
ຂ້າພະເຈົ້າ ຄິດວ່າ ຄູ ຄວນ ເອົາ ຮູບພາບ ທຸກມື້ ວ່ານັກສຶກສາ ສາມາດ ເຫັນ ບົດຮຽນ ບ້ານ ແທນທີ່ຈະ ເອົາ ຮູບພາບ ຫຼັງຈາກ ທຸກມື້,negative
ຄູ ອາຈານທີ່ມີ ຄວາມສະຫວ່າງ ສົນໃຈ ນັກຮຽນ ສ່ວນໃຫຍ່ ຫ້ອງຮຽນ,positive
ຄູສອນ ມີ ຄວາມຮ້ອນ ກ່ ວາປີ ຮຽນຮູ້ ຊັ້ນ ມັດທະຍົມ ມະຫາວິທະຍາໄລ ເຫັນ ຄູສອນ ຄວາມຮ້ອນ,positive
ເຫດຜົນ ທິດສະດີບໍ່ໄດ້ ເຂົ້າໃຈ ເຮັດໃຫ້ການເຮັດວຽກ ເຂົ້າໃຈ,negative
ຄູ ອາຈານ ມີ ຄວາມສຸກ ນັກຮຽນ ຄົນ ແກ້ໄຂ ລາຍລະອຽດ ມີຕົວຢ່າງ ກິດຈະກຳ ຂ້າພະເຈົ້າ ມັກ ຂ້າພະເຈົ້າ ຢາກ ໃຫ້ທ່ານ ສອນ ຫ້ອງຮຽນ,positive
ຕ້ອງການ ເຄື່ອນ ຍ້າຍ ກວ່າ,negative
ບໍ່ມີການເຕືອນ ວິທີ ທີ່ຈະ ຈຸດ,negative
ສື່ສານ ບໍ່ໄດ້ດີ,negative
ຫ້ອງ ເຄື່ອງຈັກ ເກົ່າ ອິນເຕີເນັດ ບໍ່ມີ ເຄື່ອງຈັກ ຂະຫນາດ ນ້ອຍ,negative
ງ່າຍ ທີ່ຈະ ເຂົ້າໃຈ ສອນ ມີ ວິທີການສ້າງ ປຸງແຕ່ງ ອາຫານທີ່ ດີ,positive
ຕອນ ພວກເຮົາ ຫ້ອງຮຽນ ຈຳນວນ ການສອນ,positive
ບໍ່ມີ ຄຳ ແນະນຳ ການເຮັດ ຄະດີ,negative
ຄູມີຕົວຢ່າງ ດີ ຄວາມຫມາຍ,positive
ບໍ່ມີ ບົດຮຽນ ຫ ນ້ອຍລົງ,negative
ຂໍ້ມູນ ເພີ່ມເຕີມ ການສຶກສາ,negative
ແບ່ງ ກຸ່ມ ແມ່ນ ດີ,positive
ຍິ່ງ ກວ່ານັ້ນ ເຮັດໃຫ້ທ່ານ ຢາກ ຮຽນຮູ້ ມັນ ເຮັດ ມັນ ບ່ອນ ໃຜ ມັນ,negative
ນາງ ສອນ ເຂົ້າໃຈ ມີ ຄວາມຮູ້ສຶກ ຄວາມຮ້ອນ,positive
ຄູສອນ ດີ ພວກເຮົາ ຂໍ ຂອບໃຈ,positive
ຄູ ຕ້ອງ ຮັບປະກັນ ຕອນ ຫ້ອງຮຽນ,negative
ຄູສອນ ມີ ຄວາມສົນໃຈ ກ້າຫານ,positive
ສອນ ຄວາມຮ້ອນ ຄວາມມ່ວນຊື່ນ,positive
ມັນ ເປັນເລື່ອງ ຫນ້າ ຕື່ນເຕັ້ນ ຫນ້າ ຕື່ນເຕັ້ນ,negative
ຄູສອນ ສອນ ສອນ ບໍ່ໄດ້ ເຮັດວຽກ ຄົນ ເຂົ້າໃຈ ເລື່ອງ,negative
ຄູສອນ ສອນ ເຂົ້າໃຈ ເຂົ້າໃຈ ໄດ້ດີ ໃຫ້ແນ່ໃຈ ວ່າ ຕອນ ຫ້ອງຮຽນ ຄວາມຮູ້ ຈຳເປັນ ນັກຮຽນ,positive
ຂະນະ ດຽວກັນ ຄຳຖາມ ຄູ ຖາມ ແມ່ນ ເລິກເຊິ່ງ ຮຽກຮ້ອງ ໃຫ້ມີ ຄວາມຮູ້ ເລິກເຊິ່ງ ກວ່າ ບົດຮຽນ,positive
ຄູສອນ ມີ ຄວາມສຸກ ຢ່າງ ມີ ປະສິດທິພາບ,positive
ຄູ ຄວນ ເອົາ ໃສ່ ປາກ,negative
ຕ້ອງ ປ່ຽນ ໂຄງການສອນ ເຫມາະສົມ,negative
ຕົວຢ່າງ ທີ່ເຂົ້າໃຈ,positive
ມີ ບາງ ທ່ານທີ່ ວາງແຜນ ໄວ້ ຍາກ ຮັບ ຄະແນນ ສູງ,negative
ຄູ ອາຈານ ມີ ຄວາມຮູ້ສຶກ ຄວາມຮູ້ສຶກ ຄວາມຮູ້ສຶກ ຄວາມຮູ້ສຶກ ຄວາມຮູ້ສຶກ ຄວາມເຂົ້າໃຈ ປະເມີນຜົນ ການຮຽນຮູ້ ຖືກຕ້ອງ,positive
ມີ ຄວາມຮ້ອນ ເຂົ້າໃຈ,positive
ຜ່ານ ຂັ້ນຕອນ ຕໍ່ໄປ ຫວັງ ວ່າ ສາມາດ ຊອກຫາວິທີການສອນ ທີ່ເຫມາະສົມ ທີ່ຈະ ເຂົາເຈົ້າ ຮູ້ສຶກ ຕື່ນເຕັ້ນ ບົດຮຽນ,negative
ບັດນີ້ມື້ໃດ ກໍຕາມ ທີ່ມີການດຳເນີນ ງານ ທິດສະດີ ທິດສະດີ ເລີ່ມຕົ້ນ ການດຳເນີນ ງານທີ່ມີ ປະສິດທິພາບ ສູງ,negative
ຄູສອນ ສອນ ຊ້າ ເຮັດໃຫ້ ນັກຮຽນ ມີ ຄວາມກ້າວຫນ້າ ມີ ຄວາມຄິດ ແຕກຕ່າງກັນລະຫວ່າງ ຄູ ນັກຮຽນ ຕົວຢ່າງ ການຮຽນຮູ້ ອຸດົມສົມບູນ ຫຼັງຈາກ ທິດສະດີ ນັກຮຽນ ຮັບ ຄວາມເຂົ້າໃຈ,positive
ຄັ້ງ ເຮັດ ອິນເຕີເນັດ ຊອກຫາ ສິ່ງ ຕ້ອງການ,negative
ຄູ ບໍ່ໄດ້ ສອນ,neutral
ຫ້ອງ ເຮັດວຽກ ຕ້ອງ ຍົກ ລະດັບ,negative
ສອນ ຄວາມຮ້ອນ ທີ່ເຂົ້າໃຈ ມີ ຄວາມສົນໃຈ ນັກຮຽນ,positive
ຫ້ອງຮຽນ ແມ່ນ ຫນາວ ມັນ ຮ້ອນ,negative
ຮູບແຕ້ມ ທີ່ເຂົ້າໃຈ,positive
ວິທີການສອນ ບົດຮຽນ,positive
ຄູມີ ຄວາມສົນໃຈ ສະເຫມີ ມີການພົວພັນ ສູງ ນັກຮຽນ,positive
ໂຮງຮຽນ ໃກ້ ໂຄງການທີ່ ແທ້ຈິງ ສາມາດ ຮັບ ຄວາມເສຍຫາຍ,negative
ຕ້ອງ ຮຽນຮູ້,negative
ວິທີ ຄູສອນ ຍ່າງ ວິທະຍາສາດ ງ່າຍດາຍ,positive
ຄວາມຮູ້ ຍາກ ທີ່ຈະ ເຂົ້າໃຈ,negative
ບົດຮຽນ ສ້າງ ຄວາມສົນໃຈ ນັກຮຽນ ຄູ ອາຈານທີ່ມີ ຄວາມສຸກ,positive
ແທ້ຈິງ ມັນ ເຮັດວຽກ ຢ່າງ ເຕັມທີ່,neutral
ນາງ ໂພສ ເຂົ້າໃຈ ມີ ຄວາມສົນໃຈ ນັກຮຽນ,positive
ຄູສອນ ມ່ວນ ຄວາມສາມາດ ການສື່ສານທີ່ ດີ,positive
ຟັງ ສຽງ ຄວາມຮ້ອນ,positive
ວິທີ ສອນ ນາງ ແມ່ນ ງ່າຍ ນາງ ສົນໃຈ ນັກຮຽນ,positive
ມັນ ມ່ວນ,positive
ບໍ່ມີ ກຸ່ມ ການສະແດງອອກ ບໍ່ມີການເຮັດວຽກ,negative
ຄວາມຮ້ອນ,positive
ການສຶກສາ ທັງຫມົດ ໂດຍ ບໍ່ມີ ງ່າຍ ທີ່ຈະ ເຮັດໃຫ້ ຂະບວນການ,negative
ຂ້າພະເຈົ້າ ເຄີຍ ມີ ຄວາມຄິດ ທີ່ຈະ ນອນ ຢູ່ໃນ ຫ້ອງນອນ ເວັ້ນ ເສຍ ນອນ ລືມ,positive
ຢືນ ຫ້ອງຮຽນ ຖືກຕ້ອງ ຊຶ່ງ ແກ້ໄຂ ບັນຫາ ທັງຫມົດ ນັກຮຽນ ຄວາມຮ້ອນ,positive
ປົກປ້ອງ ຄວາມຮັກ,positive
ຄູສອນ ຕົວຢ່າງ ຫນ້າ ເຊື່ອຖື ເຂົ້າໃຈ ມັນ ຫ້ອງຮຽນ,positive
ຄູ ພັກຜ່ອນ ເກີນໄປ ພວກເຂົາເຈົ້າ ພັກຜ່ອນ,negative
ເຫັນ ຢ່າງ ຈະແຈ້ງ ວ່າ ຈຸດປະສົງ ຈຸດປະສົງ ບົດຮຽນ ແມ່ນ ຫຍັງ ນັບ ຕັ້ງແຕ່ ຕົ້ນ,negative
ຄູ ອາຈານທີ່ມີ ຄວາມສະຫວ່າງ ໃຫ້ແນ່ໃຈ ວ່າ ຕອນ ຫ້ອງຮຽນ,positive
ສາມາດ ຮັບ ທິດສະດີ ຫົວຂໍ້,neutral
ຂອບໃຈ ໆ,positive
ມັນ ເປັນເລື່ອງ ຫນ້າ ລັງກຽດ,negative
ຄວນ ໃຫ້ການເຮັດວຽກ ບ້ານ,negative
ຄູສອນ ຈິດໃຈ ສະຫນັບ ສະຫນູນ ສະເຫມີ ມີ ຄຳຖາມ,positive
ຄູ ອາຈານທີ່ມີ ຄວາມສະຫວ່າງ ມີ ປະສົບການ,positive
ຄູ ບໍ່ໄດ້ ເອົາ ບັນຫາ ທາງ ສັງຄົມ,negative
ຄອມພິວເຕີ ຄຸນນະພາບ ບໍ່ດີ,negative
ຝຶກ ອົບຮົມ ກຸ່ມ ເຮັດການຝຶກ ອົບຮົມ,positive
ໂຮງຮຽນ ສະເຫນີ ທຶນ ເພີ່ມເຕີມ ຫ້ອງທົດລອງ ເປີດ ຊອບແວ ການຮຽນຮູ້,negative
ບາງ ຄັ້ງ ມັນ ບໍ່ໄດ້ ມີ ຄວາມກະຕືລືລົ້ນ,negative
ລາຍງານ ນັກຮຽນ ແລ່ນ ນັກຮຽນ ແລ່ນ ເລື້ອຍໆ ບໍ່ມີ ເຫດຜົນ ບໍ່ມີ ຂໍ້ມູນ ສົ່ງ ຜົນກະທົບ ຕໍ່ ການແລ່ນ ເລື້ອຍໆ,negative
ຄູສອນ ມີ ຄວາມສົນໃຈ ຄວາມຮ້ອນ ຕອບ ຄຳຖາມ ນັກຮຽນ,positive
ຄວນ ເສັ້ນເລືອດ,negative
ສຽງ ການສົ່ງເສີມ ສຽງ ວິທີການສື່ສານ ນາງ ແມ່ນ ງ່າຍ,positive
ວິທີການສອນ ຄູ,neutral
ສອນ ເຂົາເຈົ້າ ເວົ້າຢ່າງ ຫນັກ ເກີນໄປ ເຮັດໃຫ້ ນັກຮຽນ ເອົາໃຈໃສ່,negative
ຄອມພິວເຕີ ຫ້ອງທົດລອງ ບໍ່ໄດ້ ຮັບ ການບໍລິການເນື້ອໃນ ຫ້ອງທົດລອງ ຄູສອນ ຂໍ ຕົນເອງ ເຮັດວຽກ ຢູ່ໃນ ຄອມພິວເຕີ ແລ້ວນຳ ເອົາ ຫ້ອງທົດລອງ ຈຸດ ຈຸດ ຈຸດ ຈຸດ ຈຸດ ຈຸດ ຈຸດ ຈຸດ,negative
ຄູ ອາຈານ ມີ ຄວາມສຸກ ຄວາມສຸກ,positive
ຄູສອນ ເຮັດ ຄວາມຮ້ອນ ແກ້ໄຂ ບັນຫາ ຫຼັກສູດ,positive
ຄູມີ ຄວາມຮ້ອນ ມັກ ເວົ້າ ເພີ່ມເຕີມ ຂະຫຍາຍ ຄວາມຮູ້ ນັກຮຽນ ສະແດງ ໃຫ້ເຫັນ ການຂາດ ການຂາດ ຮູບແຕ້ມ ເຮັດໃຫ້ ນັກຮຽນ ຜິດພາດ ເຂົ້າໃຈ ບັນຫາ,positive
ເກີນໄປ ການທົດສອບ ເກີນໄປ,negative
ນັກຮຽນ ບໍ່ໄດ້ ສອນ ນັກຮຽນ ເຮັດວຽກ ບໍ່ໄດ້ ຂໍ້ມູນ ແກ່ນັກຮຽນ ທີ່ຈະ ຮຽນຮູ້,negative
ສອນ ທີ່ເຂັ້ມແຂງ ເອົາໃຈໃສ່ ດຶງດູດ ນັກຮຽນ,negative
ສອນ ຕົວຢ່າງ ແທ້ຈິງ ເພີ່ມ ການຮຽນຮູ້,positive
ການເຮັດວຽກ ຄວາມສາມາດ ພາສາອັງກິດ,positive
ເຫັນ ການສຶກສາ,neutral
ຫົວຂໍ້ ໂຮງຮຽນ ບໍ່ໄດ້ ຂຽນ ໄວ້ ນັກຮຽນ,negative
ຄູ ຕ້ອງ ສຸມ ໃສ່ ຈຸດ ສູນກາງ ຈຸດ ມັນ ສະເຫນີ,negative
ຄູສອນ ບົດຮຽນ ເຕັມ ໄປດ້ວຍ,positive
ບົດຮຽນ ຄູສອນ ຫ້ອງຮຽນ ຕອບ ສະຫນອງ ຄວາມຕ້ອງການ ນັກຮຽນ,positive
ຄູສອນ ຈິດໃຈ,positive
ຄວາມຮູ້ ວິທີ ສອນ,positive
ຄູມີ ຄວາມສຸກ,positive
ໃກ້ຊິດ ນັກຮຽນ,positive
ຄູສອນ ຄວາມຮ້ອນ ມັນ ຖືກຕ້ອງ,positive
ມັກ ໃຫ້ການເຮັດວຽກບ້ານ ນັກຮຽນ ມີ ຄວາມຫມັ້ນຄົງ,negative
ມັນ ເປັນເລື່ອງ ຫນ້າຮັກ,positive
ເລືອກ ລາຍຊື່ ທີ່ເຫມາະສົມ ນັກຮຽນ,positive
ຄູ ອາຈານ ຄວາມຮ້ອນ ແມ່ນ ຖືກຕ້ອງ ຕອນ,positive
ຄູສອນ ທີ່ມີ ຄວາມຮູ້ສຶກ ສະຫນິດ ສະຫນົມ ນັກຮຽນ ສະແດງ ຫົວຂໍ້ ຫນ້ານີ້ແລະ ນັກຮຽນ ເພີ່ມ ຄວາມສາມາດ ການເຮັດວຽກ ກຸ່ມ,positive
ການສຶກສາ ຄວາມຮູ້ ແມ່ນ ສູງ ກວ່າ ຄວາມເຂົ້າໃຈ ນັກຮຽນ ສ່ວນໃຫຍ່,negative
ຄູສອນ ເຂົ້າໃຈ ຂໍ້ຄວາມ,positive
ຄູ ຮ້ອງເພງ ຟັງ ດີ ມັນ ເກີດ ຄວາມເສົ້າ ສະຫຼົດໃຈ,positive
ຍົກ ລະດັບ ອຸປະກອນ ໂດຍສະເພາະ ແມ່ນ ເຄື່ອງ ຟັງ ຮັບ ພະລັງງານທີ່ ດີທີ່ສຸດ,negative
ຄູສອນ ຄຳ ແນະນຳ ແກ່ນັກຮຽນ ແຕ່ລະ ຄົນ,positive
ນາງ ເອົາ ຫນ້ານີ້ ອ່ານ ຫລັງຈາກ ຮຽນຮູ້ ນາງ ເຂົ້າໃຈ ມັນ ບໍ່ມີ ຕໍ່ໄປ,negative
ຄູສອນ ບໍ່ໄດ້ ເຮັດວຽກ ຄັ້ງ ຄັ້ງ ຍົກ ລະດັບ ນັກຮຽນ ບາງ ຄົນ,negative
